지점,일시,1시간평균 미세먼지농도(㎍/㎥)
90,41825.625,16
90,41825.66667,23
90,41825.70833,23
90,41825.75,24
90,41825.79167,19
90,41825.83333,33
90,41825.875,31
90,41825.91667,20
90,41825.95833,21
90,41826,22
90,41826.04167,22
90,41826.08333,17
90,41826.125,18
90,41826.16667,20
90,41826.20833,21
90,41826.25,20
90,41826.29167,15
90,41826.33333,21
90,41826.375,22
90,41826.41667,31
90,41826.45833,44
90,41826.5,27
90,41826.54167,24
90,41826.58333,20
90,41826.625,25
90,41826.66667,19
90,41826.70833,25
90,41826.75,24
90,41826.79167,23
90,41826.83333,30
90,41826.875,20
90,41826.91667,17
90,41826.95833,17
90,41827,18
90,41827.04167,19
90,41827.08333,17
90,41827.125,20
90,41827.16667,16
90,41827.20833,17
90,41827.25,9
90,41827.29167,16
90,41827.33333,21
90,41827.375,19
90,41827.41667,29
90,41827.45833,22
90,41827.5,21
90,41827.54167,21
90,41827.58333,18
90,41827.625,16
90,41827.66667,25
90,41827.70833,16
90,41827.75,13
90,41827.79167,10
90,41827.83333,10
90,41827.875,12
90,41827.91667,9
90,41827.95833,12
90,41828,7
90,41828.04167,20
90,41828.08333,13
90,41828.125,21
90,41828.16667,15
90,41828.20833,18
90,41828.25,14
90,41828.29167,16
90,41828.33333,18
90,41828.375,23
90,41828.41667,18
90,41828.45833,20
90,41828.5,14
90,41828.54167,12
90,41828.58333,13
90,41828.625,19
90,41828.66667,18
90,41828.70833,27
90,41828.75,26
90,41828.79167,22
90,41828.83333,30
90,41828.875,26
90,41828.91667,25
90,41828.95833,25
90,41829,21
90,41829.04167,36
90,41829.08333,35
90,41829.125,30
90,41829.16667,30
90,41829.20833,26
90,41829.25,27
90,41829.29167,20
90,41829.33333,16
90,41829.375,20
90,41829.41667,24
90,41829.45833,24
90,41829.5,15
90,41829.54167,19
90,41829.58333,20
90,41829.625,22
90,41829.66667,27
90,41829.70833,2
90,41829.75,1
90,41829.79167,5
90,41829.83333,9
90,41829.875,11
90,41829.91667,17
90,41829.95833,8
90,41830,10
90,41830.04167,28
90,41830.08333,16
90,41830.125,9
90,41830.16667,18
90,41830.20833,20
90,41830.25,19
90,41830.29167,18
90,41830.33333,17
90,41830.375,19
90,41830.41667,26
90,41830.45833,62
90,41830.5,59
90,41830.54167,60
90,41830.58333,53
90,41830.625,47
90,41830.66667,37
90,41830.70833,45
90,41830.75,29
90,41830.79167,42
90,41830.83333,29
90,41830.875,30
90,41830.91667,23
90,41830.95833,28
90,41831,31
90,41831.04167,29
90,41831.08333,29
90,41831.125,23
90,41831.16667,23
90,41831.20833,26
90,41831.25,28
90,41831.29167,63
90,41831.33333,38
90,41831.375,26
90,41831.41667,32
90,41831.45833,27
90,41831.5,23
90,41831.54167,20
90,41831.58333,26
90,41831.625,20
90,41831.66667,25
90,41831.70833,29
90,41831.75,24
90,41831.79167,38
90,41831.83333,31
90,41831.875,34
90,41831.91667,47
90,41831.95833,62
90,41832,57
90,41832.04167,54
90,41832.08333,45
90,41832.125,47
90,41832.16667,54
90,41832.20833,58
90,41832.25,53
90,41832.29167,57
90,41832.33333,57
90,41832.375,69
90,41832.41667,172
90,41832.45833,70
90,41832.5,72
90,41832.54167,67
90,41832.58333,62
90,41832.625,69
90,41832.66667,67
90,41832.70833,70
90,41832.75,73
90,41832.79167,67
90,41832.83333,75
90,41832.875,60
90,41832.91667,63
90,41832.95833,67
90,41833,69
90,41833.04167,60
90,41833.08333,68
90,41833.125,61
90,41833.16667,64
90,41833.20833,70
90,41833.25,58
90,41833.29167,66
90,41833.33333,60
90,41833.375,57
90,41833.41667,61
90,41833.45833,52
90,41833.5,61
90,41833.54167,57
90,41833.58333,64
90,41833.625,68
90,41833.66667,58
90,41833.70833,54
90,41833.75,46
90,41833.79167,40
90,41833.83333,42
90,41833.875,40
90,41833.91667,40
90,41833.95833,35
90,41834,42
90,41834.04167,33
90,41834.08333,38
90,41834.125,42
90,41834.16667,40
90,41834.20833,40
90,41834.25,37
90,41834.29167,34
90,41834.33333,37
90,41834.375,38
90,41834.41667,35
90,41834.45833,40
90,41834.5,35
90,41834.54167,34
90,41834.58333,32
90,41834.625,31
90,41834.66667,42
90,41834.70833,43
90,41834.75,36
90,41834.79167,37
90,41834.83333,34
90,41834.875,38
90,41834.91667,56
90,41834.95833,48
90,41835,52
90,41835.04167,44
90,41835.08333,58
90,41835.125,58
90,41835.16667,52
90,41835.20833,59
90,41835.25,52
90,41835.29167,52
90,41835.33333,50
90,41835.375,60
90,41835.41667,56
90,41835.45833,59
90,41835.5,60
90,41835.54167,57
90,41835.58333,53
90,41835.625,51
90,41835.66667,57
90,41835.70833,55
90,41835.75,59
90,41835.79167,54
90,41835.83333,56
90,41835.875,55
90,41835.91667,57
90,41835.95833,41
90,41836,48
90,41836.04167,38
90,41836.08333,50
90,41836.125,47
90,41836.16667,52
90,41836.20833,54
90,41836.25,59
90,41836.29167,51
90,41836.33333,52
90,41836.375,59
90,41836.41667,52
90,41836.45833,57
90,41836.5,50
90,41836.54167,39
90,41836.58333,48
90,41836.625,49
90,41836.66667,50
90,41836.70833,49
90,41836.75,47
90,41836.79167,54
90,41836.83333,54
90,41836.875,55
90,41836.91667,53
90,41836.95833,49
90,41837,54
90,41837.04167,70
90,41837.08333,59
90,41837.125,56
90,41837.16667,54
90,41837.20833,49
90,41837.25,44
90,41837.29167,31
90,41837.33333,25
90,41837.375,41
90,41837.41667,50
90,41837.45833,49
90,41837.5,55
90,41837.54167,47
90,41837.58333,48
90,41837.625,36
90,41837.66667,45
90,41837.70833,63
90,41837.75,55
90,41837.79167,44
90,41837.83333,58
90,41837.875,40
90,41837.91667,47
90,41837.95833,44
90,41838,32
90,41838.04167,28
90,41838.08333,37
90,41838.125,28
90,41838.16667,29
90,41838.20833,23
90,41838.25,19
90,41838.29167,25
90,41838.33333,29
90,41838.375,32
90,41838.41667,34
90,41838.45833,24
90,41838.5,21
90,41838.54167,23
90,41838.58333,14
90,41838.625,19
90,41838.66667,18
90,41838.70833,11
90,41838.75,14
90,41838.79167,19
90,41838.83333,18
90,41838.875,12
90,41838.91667,16
90,41838.95833,14
90,41839,24
90,41839.04167,26
90,41839.08333,20
90,41839.125,24
90,41839.16667,89
90,41839.20833,30
90,41839.25,27
90,41839.29167,32
90,41839.33333,26
90,41839.375,27
90,41839.41667,34
90,41839.45833,32
90,41839.5,32
90,41839.54167,21
90,41839.58333,24
90,41839.625,28
90,41839.66667,29
90,41839.70833,28
90,41839.75,23
90,41839.79167,23
90,41839.83333,33
90,41839.875,29
90,41839.91667,130
90,41839.95833,36
90,41840,27
90,41840.04167,33
90,41840.08333,34
90,41840.125,35
90,41840.16667,36
90,41840.20833,32
90,41840.25,28
90,41840.29167,35
90,41840.33333,23
90,41840.375,27
90,41840.41667,37
90,41840.45833,32
90,41840.5,29
90,41840.54167,30
90,41840.58333,32
90,41840.625,22
90,41840.66667,29
90,41840.70833,25
90,41840.75,21
90,41840.79167,27
90,41840.83333,24
90,41840.875,26
90,41840.91667,28
90,41840.95833,23
90,41841,29
90,41841.04167,23
90,41841.08333,33
90,41841.125,29
90,41841.16667,30
90,41841.20833,28
90,41841.25,31
90,41841.29167,31
90,41841.33333,26
90,41841.375,39
90,41841.41667,38
90,41841.45833,37
90,41841.5,45
90,41841.54167,48
90,41841.58333,36
90,41841.625,33
90,41841.66667,38
90,41841.70833,42
90,41841.75,45
90,41841.79167,45
90,41841.83333,42
90,41841.875,50
90,41841.91667,49
90,41841.95833,37
90,41842,40
90,41842.04167,46
90,41842.08333,43
90,41842.125,45
90,41842.16667,45
90,41842.20833,47
90,41842.25,38
90,41842.29167,43
90,41842.33333,30
90,41842.375,32
90,41842.41667,30
90,41842.45833,27
90,41842.5,22
90,41842.54167,
90,41842.58333,
90,41842.625,
90,41842.66667,
90,41842.70833,
90,41842.75,16
90,41842.79167,35
90,41842.83333,46
90,41842.875,20
90,41842.91667,24
90,41842.95833,21
90,41843,24
90,41843.04167,11
90,41843.08333,18
90,41843.125,8
90,41843.16667,8
90,41843.20833,13
90,41843.25,7
90,41843.29167,25
90,41843.33333,10
90,41843.375,8
90,41843.41667,12
90,41843.45833,12
90,41843.5,10
90,41843.54167,8
90,41843.58333,11
90,41843.625,13
90,41843.66667,7
90,41843.70833,17
90,41843.75,15
90,41843.79167,17
90,41843.83333,15
90,41843.875,21
90,41843.91667,19
90,41843.95833,15
90,41844,19
90,41844.04167,23
90,41844.08333,23
90,41844.125,21
90,41844.16667,16
90,41844.20833,15
90,41844.25,13
90,41844.29167,17
90,41844.33333,16
90,41844.375,18
90,41844.41667,19
90,41844.45833,15
90,41844.5,15
90,41844.54167,16
90,41844.58333,15
90,41844.625,20
90,41844.66667,15
90,41844.70833,17
90,41844.75,11
90,41844.79167,10
90,41844.83333,17
90,41844.875,11
90,41844.91667,14
90,41844.95833,13
90,41845,15
90,41845.04167,15
90,41845.08333,16
90,41845.125,12
90,41845.16667,13
90,41845.20833,
90,41845.25,
90,41845.29167,
90,41845.33333,
90,41845.375,
90,41845.41667,
90,41845.45833,
90,41845.5,
90,41845.54167,
90,41845.58333,
90,41845.625,
90,41845.66667,
90,41845.70833,
90,41845.75,
90,41845.79167,
90,41845.83333,
90,41845.875,
90,41845.91667,
90,41845.95833,
90,41846,
90,41846.04167,
90,41846.08333,
90,41846.125,
90,41846.16667,
90,41846.20833,
90,41846.25,
90,41846.29167,
90,41846.33333,
90,41846.375,
90,41846.41667,
90,41846.45833,
90,41846.5,
90,41846.54167,
90,41846.58333,
90,41846.625,
90,41846.66667,
90,41846.70833,
90,41846.75,
90,41846.79167,
90,41846.83333,
90,41846.875,34
90,41846.91667,48
90,41846.95833,29
90,41847,27
90,41847.04167,35
90,41847.08333,28
90,41847.125,12
90,41847.16667,10
90,41847.20833,12
90,41847.25,16
90,41847.29167,15
90,41847.33333,13
90,41847.375,12
90,41847.41667,33
90,41847.45833,25
90,41847.5,26
90,41847.54167,18
90,41847.58333,18
90,41847.625,16
90,41847.66667,14
90,41847.70833,16
90,41847.75,16
90,41847.79167,21
90,41847.83333,31
90,41847.875,22
90,41847.91667,19
90,41847.95833,24
90,41848,16
90,41848.04167,18
90,41848.08333,22
90,41848.125,15
90,41848.16667,14
90,41848.20833,18
90,41848.25,11
90,41848.29167,12
90,41848.33333,68
90,41848.375,55
90,41848.41667,29
90,41848.45833,33
90,41848.5,28
90,41848.54167,33
90,41848.58333,38
90,41848.625,39
90,41848.66667,53
90,41848.70833,58
90,41848.75,64
90,41848.79167,56
90,41848.83333,56
90,41848.875,54
90,41848.91667,53
90,41848.95833,49
90,41849,46
90,41849.04167,48
90,41849.08333,47
90,41849.125,42
90,41849.16667,39
90,41849.20833,44
90,41849.25,41
90,41849.29167,49
90,41849.33333,47
90,41849.375,45
90,41849.41667,40
90,41849.45833,42
90,41849.5,31
90,41849.54167,42
90,41849.58333,18
90,41849.625,16
90,41849.66667,14
90,41849.70833,19
90,41849.75,23
90,41849.79167,22
90,41849.83333,49
90,41849.875,27
90,41849.91667,26
90,41849.95833,20
90,41850,30
90,41850.04167,17
90,41850.08333,24
90,41850.125,26
90,41850.16667,24
90,41850.20833,26
90,41850.25,22
90,41850.29167,31
90,41850.33333,29
90,41850.375,35
90,41850.41667,30
90,41850.45833,35
90,41850.5,32
90,41850.54167,30
90,41850.58333,33
90,41850.625,34
90,41850.66667,24
90,41850.70833,28
90,41850.75,29
90,41850.79167,30
90,41850.83333,35
90,41850.875,33
90,41850.91667,31
90,41850.95833,37
90,41851,34
90,41851.04167,48
90,41851.08333,34
90,41851.125,33
90,41851.16667,27
90,41851.20833,29
90,41851.25,27
90,41851.29167,23
90,41851.33333,23
90,41851.375,30
90,41851.41667,43
90,41851.45833,25
90,41851.5,35
90,41851.54167,34
90,41851.58333,41
90,41851.625,36
90,41851.66667,24
90,41851.70833,52
90,41851.75,90
90,41851.79167,
90,41851.83333,
90,41851.875,
90,41851.91667,
90,41851.95833,
90,41852,
90,41852.04167,
90,41852.08333,
90,41852.125,
90,41852.16667,
90,41852.20833,
90,41852.25,
90,41852.29167,
90,41852.33333,11
90,41852.375,18
90,41852.41667,23
90,41852.45833,17
90,41852.5,24
90,41852.54167,20
90,41852.58333,13
90,41852.625,21
90,41852.66667,20
90,41852.70833,21
90,41852.75,20
90,41852.79167,22
90,41852.83333,24
90,41852.875,34
90,41852.91667,29
90,41852.95833,32
90,41853,20
90,41853.04167,24
90,41853.08333,20
90,41853.125,14
90,41853.16667,17
90,41853.20833,21
90,41853.25,21
90,41853.29167,23
90,41853.33333,20
90,41853.375,22
90,41853.41667,20
90,41853.45833,24
90,41853.5,16
90,41853.54167,18
90,41853.58333,20
90,41853.625,20
90,41853.66667,17
90,41853.70833,10
90,41853.75,16
90,41853.79167,18
90,41853.83333,16
90,41853.875,21
90,41853.91667,29
90,41853.95833,17
90,41854,13
90,41854.04167,19
90,41854.08333,25
90,41854.125,25
90,41854.16667,21
90,41854.20833,16
90,41854.25,14
90,41854.29167,10
90,41854.33333,20
90,41854.375,52
90,41854.41667,55
90,41854.45833,62
90,41854.5,23
90,41854.54167,20
90,41854.58333,13
90,41854.625,8
90,41854.66667,8
90,41854.70833,19
90,41854.75,22
90,41854.79167,33
90,41854.83333,27
90,41854.875,18
90,41854.91667,16
90,41854.95833,22
90,41855,18
90,41855.04167,14
90,41855.08333,11
90,41855.125,14
90,41855.16667,12
90,41855.20833,12
90,41855.25,16
90,41855.29167,8
90,41855.33333,19
90,41855.375,8
90,41855.41667,6
90,41855.45833,17
90,41855.5,17
90,41855.54167,22
90,41855.58333,21
90,41855.625,26
90,41855.66667,14
90,41855.70833,25
90,41855.75,14
90,41855.79167,6
90,41855.83333,14
90,41855.875,24
90,41855.91667,16
90,41855.95833,17
90,41856,21
90,41856.04167,29
90,41856.08333,21
90,41856.125,13
90,41856.16667,18
90,41856.20833,11
90,41856.25,22
90,41856.29167,20
90,41856.33333,20
90,41856.375,17
90,41856.41667,74
90,41856.45833,74
90,41856.5,60
90,41856.54167,26
90,41856.58333,41
90,41856.625,45
90,41856.66667,35
90,41856.70833,46
90,41856.75,15
90,41856.79167,20
90,41856.83333,19
90,41856.875,24
90,41856.91667,23
90,41856.95833,24
90,41857,33
90,41857.04167,48
90,41857.08333,62
90,41857.125,72
90,41857.16667,75
90,41857.20833,67
90,41857.25,69
90,41857.29167,65
90,41857.33333,77
90,41857.375,65
90,41857.41667,66
90,41857.45833,41
90,41857.5,43
90,41857.54167,38
90,41857.58333,48
90,41857.625,38
90,41857.66667,39
90,41857.70833,45
90,41857.75,45
90,41857.79167,45
90,41857.83333,39
90,41857.875,46
90,41857.91667,40
90,41857.95833,37
90,41858,24
90,41858.04167,21
90,41858.08333,18
90,41858.125,15
90,41858.16667,12
90,41858.20833,15
90,41858.25,12
90,41858.29167,15
90,41858.33333,15
90,41858.375,22
90,41858.41667,26
90,41858.45833,22
90,41858.5,25
90,41858.54167,12
90,41858.58333,19
90,41858.625,19
90,41858.66667,24
90,41858.70833,14
90,41858.75,22
90,41858.79167,13
90,41858.83333,15
90,41858.875,16
90,41858.91667,20
90,41858.95833,21
90,41859,17
90,41859.04167,16
90,41859.08333,16
90,41859.125,22
90,41859.16667,14
90,41859.20833,18
90,41859.25,14
90,41859.29167,21
90,41859.33333,18
90,41859.375,15
90,41859.41667,21
90,41859.45833,28
90,41859.5,20
90,41859.54167,14
90,41859.58333,9
90,41859.625,13
90,41859.66667,5
90,41859.70833,12
90,41859.75,17
90,41859.79167,15
90,41859.83333,18
90,41859.875,9
90,41859.91667,19
90,41859.95833,6
90,41860,14
90,41860.04167,11
90,41860.08333,17
90,41860.125,11
90,41860.16667,11
90,41860.20833,13
90,41860.25,16
90,41860.29167,15
90,41860.33333,8
90,41860.375,21
90,41860.41667,33
90,41860.45833,34
90,41860.5,39
90,41860.54167,47
90,41860.58333,43
90,41860.625,46
90,41860.66667,41
90,41860.70833,41
90,41860.75,40
90,41860.79167,38
90,41860.83333,37
90,41860.875,25
90,41860.91667,25
90,41860.95833,34
90,41861,26
90,41861.04167,28
90,41861.08333,25
90,41861.125,25
90,41861.16667,28
90,41861.20833,27
90,41861.25,38
90,41861.29167,27
90,41861.33333,39
90,41861.375,29
90,41861.41667,35
90,41861.45833,44
90,41861.5,39
90,41861.54167,43
90,41861.58333,55
90,41861.625,42
90,41861.66667,41
90,41861.70833,32
90,41861.75,36
90,41861.79167,38
90,41861.83333,36
90,41861.875,41
90,41861.91667,54
90,41861.95833,34
90,41862,31
90,41862.04167,26
90,41862.08333,17
90,41862.125,16
90,41862.16667,14
90,41862.20833,16
90,41862.25,21
90,41862.29167,6
90,41862.33333,26
90,41862.375,103
90,41862.41667,47
90,41862.45833,53
90,41862.5,44
90,41862.54167,39
90,41862.58333,31
90,41862.625,21
90,41862.66667,23
90,41862.70833,35
90,41862.75,47
90,41862.79167,32
90,41862.83333,49
90,41862.875,59
90,41862.91667,40
90,41862.95833,70
90,41863,35
90,41863.04167,36
90,41863.08333,38
90,41863.125,62
90,41863.16667,41
90,41863.20833,35
90,41863.25,37
90,41863.29167,33
90,41863.33333,46
90,41863.375,40
90,41863.41667,45
90,41863.45833,39
90,41863.5,38
90,41863.54167,36
90,41863.58333,33
90,41863.625,31
90,41863.66667,33
90,41863.70833,56
90,41863.75,46
90,41863.79167,51
90,41863.83333,51
90,41863.875,41
90,41863.91667,24
90,41863.95833,35
90,41864,42
90,41864.04167,35
90,41864.08333,34
90,41864.125,34
90,41864.16667,38
90,41864.20833,41
90,41864.25,47
90,41864.29167,40
90,41864.33333,48
90,41864.375,48
90,41864.41667,54
90,41864.45833,57
90,41864.5,54
90,41864.54167,44
90,41864.58333,39
90,41864.625,46
90,41864.66667,44
90,41864.70833,54
90,41864.75,131
90,41864.79167,29
90,41864.83333,31
90,41864.875,21
90,41864.91667,32
90,41864.95833,25
90,41865,26
90,41865.04167,22
90,41865.08333,27
90,41865.125,30
90,41865.16667,29
90,41865.20833,26
90,41865.25,23
90,41865.29167,24
90,41865.33333,21
90,41865.375,16
90,41865.41667,19
90,41865.45833,18
90,41865.5,24
90,41865.54167,23
90,41865.58333,20
90,41865.625,30
90,41865.66667,26
90,41865.70833,25
90,41865.75,20
90,41865.79167,25
90,41865.83333,24
90,41865.875,25
90,41865.91667,25
90,41865.95833,25
90,41866,19
90,41866.04167,26
90,41866.08333,27
90,41866.125,25
90,41866.16667,27
90,41866.20833,26
90,41866.25,24
90,41866.29167,22
90,41866.33333,25
90,41866.375,21
90,41866.41667,25
90,41866.45833,21
90,41866.5,22
90,41866.54167,23
90,41866.58333,19
90,41866.625,25
90,41866.66667,21
90,41866.70833,21
90,41866.75,21
90,41866.79167,28
90,41866.83333,24
90,41866.875,27
90,41866.91667,23
90,41866.95833,29
90,41867,23
90,41867.04167,21
90,41867.08333,27
90,41867.125,22
90,41867.16667,24
90,41867.20833,22
90,41867.25,24
90,41867.29167,26
90,41867.33333,21
90,41867.375,25
90,41867.41667,21
90,41867.45833,25
90,41867.5,19
90,41867.54167,18
90,41867.58333,13
90,41867.625,10
90,41867.66667,20
90,41867.70833,13
90,41867.75,14
90,41867.79167,18
90,41867.83333,18
90,41867.875,12
90,41867.91667,15
90,41867.95833,14
90,41868,20
90,41868.04167,27
90,41868.08333,16
90,41868.125,21
90,41868.16667,20
90,41868.20833,21
90,41868.25,13
90,41868.29167,13
90,41868.33333,21
90,41868.375,17
90,41868.41667,17
90,41868.45833,23
90,41868.5,12
90,41868.54167,14
90,41868.58333,15
90,41868.625,14
90,41868.66667,10
90,41868.70833,18
90,41868.75,18
90,41868.79167,26
90,41868.83333,18
90,41868.875,27
90,41868.91667,32
90,41868.95833,27
90,41869,25
90,41869.04167,14
90,41869.08333,24
90,41869.125,25
90,41869.16667,21
90,41869.20833,15
90,41869.25,12
90,41869.29167,10
90,41869.33333,10
90,41869.375,13
90,41869.41667,9
90,41869.45833,12
90,41869.5,9
90,41869.54167,1
90,41869.58333,7
90,41869.625,7
90,41869.66667,7
90,41869.70833,8
90,41869.75,11
90,41869.79167,6
90,41869.83333,9
90,41869.875,1
90,41869.91667,1
90,41869.95833,6
90,41870,2
90,41870.04167,11
90,41870.08333,7
90,41870.125,3
90,41870.16667,8
90,41870.20833,16
90,41870.25,9
90,41870.29167,5
90,41870.33333,4
90,41870.375,6
90,41870.41667,11
90,41870.45833,0
90,41870.5,0
90,41870.54167,13
90,41870.58333,9
90,41870.625,4
90,41870.66667,7
90,41870.70833,3
90,41870.75,5
90,41870.79167,5
90,41870.83333,2
90,41870.875,0
90,41870.91667,8
90,41870.95833,0
90,41871,1
90,41871.04167,1
90,41871.08333,2
90,41871.125,1
90,41871.16667,2
90,41871.20833,2
90,41871.25,1
90,41871.29167,3
90,41871.33333,2
90,41871.375,2
90,41871.41667,0
90,41871.45833,2
90,41871.5,
90,41871.54167,18
90,41871.58333,11
90,41871.625,5
90,41871.66667,11
90,41871.70833,9
90,41871.75,6
90,41871.79167,5
90,41871.83333,11
90,41871.875,18
90,41871.91667,10
90,41871.95833,12
90,41872,12
90,41872.04167,13
90,41872.08333,8
90,41872.125,13
90,41872.16667,11
90,41872.20833,9
90,41872.25,9
90,41872.29167,7
90,41872.33333,11
90,41872.375,6
90,41872.41667,3
90,41872.45833,6
90,41872.5,5
90,41872.54167,6
90,41872.58333,7
90,41872.625,12
90,41872.66667,5
90,41872.70833,5
90,41872.75,17
90,41872.79167,3
90,41872.83333,2
90,41872.875,3
90,41872.91667,3
90,41872.95833,0
90,41873,6
90,41873.04167,6
90,41873.08333,2
90,41873.125,11
90,41873.16667,13
90,41873.20833,7
90,41873.25,9
90,41873.29167,3
90,41873.33333,13
90,41873.375,16
90,41873.41667,15
90,41873.45833,22
90,41873.5,29
90,41873.54167,29
90,41873.58333,38
90,41873.625,50
90,41873.66667,57
90,41873.70833,76
90,41873.75,101
90,41873.79167,102
90,41873.83333,89
90,41873.875,89
90,41873.91667,103
90,41873.95833,108
90,41874,121
90,41874.04167,121
90,41874.08333,132
90,41874.125,127
90,41874.16667,122
90,41874.20833,115
90,41874.25,109
90,41874.29167,113
90,41874.33333,117
90,41874.375,108
90,41874.41667,115
90,41874.45833,104
90,41874.5,105
90,41874.54167,109
90,41874.58333,107
90,41874.625,116
90,41874.66667,115
90,41874.70833,124
90,41874.75,113
90,41874.79167,107
90,41874.83333,115
90,41874.875,115
90,41874.91667,106
90,41874.95833,99
90,41875,104
90,41875.04167,96
90,41875.08333,97
90,41875.125,103
90,41875.16667,95
90,41875.20833,80
90,41875.25,65
90,41875.29167,68
90,41875.33333,62
90,41875.375,63
90,41875.41667,69
90,41875.45833,62
90,41875.5,66
90,41875.54167,50
90,41875.58333,55
90,41875.625,64
90,41875.66667,72
90,41875.70833,78
90,41875.75,101
90,41875.79167,101
90,41875.83333,90
90,41875.875,102
90,41875.91667,88
90,41875.95833,69
90,41876,71
90,41876.04167,63
90,41876.08333,73
90,41876.125,77
90,41876.16667,79
90,41876.20833,82
90,41876.25,76
90,41876.29167,77
90,41876.33333,69
90,41876.375,63
90,41876.41667,60
90,41876.45833,66
90,41876.5,74
90,41876.54167,77
90,41876.58333,68
90,41876.625,43
90,41876.66667,45
90,41876.70833,40
90,41876.75,40
90,41876.79167,41
90,41876.83333,26
90,41876.875,19
90,41876.91667,8
90,41876.95833,7
90,41877,5
90,41877.04167,13
90,41877.08333,11
90,41877.125,14
90,41877.16667,11
90,41877.20833,12
90,41877.25,12
90,41877.29167,8
90,41877.33333,7
90,41877.375,19
90,41877.41667,34
90,41877.45833,32
90,41877.5,36
90,41877.54167,25
90,41877.58333,27
90,41877.625,25
90,41877.66667,23
90,41877.70833,30
90,41877.75,27
90,41877.79167,11
90,41877.83333,27
90,41877.875,35
90,41877.91667,28
90,41877.95833,32
90,41878,27
90,41878.04167,5
90,41878.08333,11
90,41878.125,5
90,41878.16667,6
90,41878.20833,12
90,41878.25,12
90,41878.29167,10
90,41878.33333,15
90,41878.375,7
90,41878.41667,11
90,41878.45833,17
90,41878.5,43
90,41878.54167,45
90,41878.58333,38
90,41878.625,31
90,41878.66667,25
90,41878.70833,24
90,41878.75,23
90,41878.79167,15
90,41878.83333,19
90,41878.875,14
90,41878.91667,7
90,41878.95833,11
90,41879,5
90,41879.04167,18
90,41879.08333,9
90,41879.125,5
90,41879.16667,8
90,41879.20833,7
90,41879.25,8
90,41879.29167,3
90,41879.33333,4
90,41879.375,15
90,41879.41667,27
90,41879.45833,22
90,41879.5,20
90,41879.54167,17
90,41879.58333,13
90,41879.625,14
90,41879.66667,16
90,41879.70833,14
90,41879.75,18
90,41879.79167,18
90,41879.83333,17
90,41879.875,19
90,41879.91667,14
90,41879.95833,16
90,41880,13
90,41880.04167,13
90,41880.08333,17
90,41880.125,16
90,41880.16667,12
90,41880.20833,14
90,41880.25,12
90,41880.29167,15
90,41880.33333,16
90,41880.375,16
90,41880.41667,25
90,41880.45833,37
90,41880.5,18
90,41880.54167,12
90,41880.58333,11
90,41880.625,7
90,41880.66667,11
90,41880.70833,10
90,41880.75,7
90,41880.79167,16
90,41880.83333,16
90,41880.875,13
90,41880.91667,16
90,41880.95833,10
90,41881,11
90,41881.04167,15
90,41881.08333,8
90,41881.125,9
90,41881.16667,10
90,41881.20833,8
90,41881.25,7
90,41881.29167,6
90,41881.33333,4
90,41881.375,14
90,41881.41667,23
90,41881.45833,16
90,41881.5,14
90,41881.54167,14
90,41881.58333,11
90,41881.625,10
90,41881.66667,13
90,41881.70833,11
90,41881.75,9
90,41881.79167,19
90,41881.83333,10
90,41881.875,15
90,41881.91667,17
90,41881.95833,10
90,41882,7
90,41882.04167,9
90,41882.08333,10
90,41882.125,3
90,41882.16667,10
90,41882.20833,8
90,41882.25,5
90,41882.29167,4
90,41882.33333,8
90,41882.375,11
90,41882.41667,17
90,41882.45833,20
90,41882.5,19
90,41882.54167,17
90,41882.58333,13
90,41882.625,17
90,41882.66667,9
90,41882.70833,12
90,41882.75,11
90,41882.79167,16
90,41882.83333,15
90,41882.875,12
90,41882.91667,11
90,41882.95833,11
90,41883,11
90,41883.04167,12
90,41883.08333,12
90,41883.125,12
90,41883.16667,18
90,41883.20833,11
90,41883.25,6
90,41883.29167,9
90,41883.33333,5
90,41883.375,11
90,41883.41667,20
90,41883.45833,20
90,41883.5,10
90,41883.54167,17
90,41883.58333,11
90,41883.625,13
90,41883.66667,6
90,41883.70833,12
90,41883.75,11
90,41883.79167,15
90,41883.83333,20
90,41883.875,11
90,41883.91667,15
90,41883.95833,15
90,41884,6
90,41884.04167,9
90,41884.08333,14
90,41884.125,14
90,41884.16667,8
90,41884.20833,6
90,41884.25,9
90,41884.29167,4
90,41884.33333,13
90,41884.375,7
90,41884.41667,19
90,41884.45833,19
90,41884.5,15
90,41884.54167,16
90,41884.58333,12
90,41884.625,10
90,41884.66667,16
90,41884.70833,17
90,41884.75,11
90,41884.79167,9
90,41884.83333,14
90,41884.875,12
90,41884.91667,11
90,41884.95833,11
90,41885,15
90,41885.04167,14
90,41885.08333,14
90,41885.125,7
90,41885.16667,10
90,41885.20833,14
90,41885.25,9
90,41885.29167,6
90,41885.33333,5
90,41885.375,3
90,41885.41667,6
90,41885.45833,14
90,41885.5,10
90,41885.54167,14
90,41885.58333,14
90,41885.625,12
90,41885.66667,9
90,41885.70833,11
90,41885.75,13
90,41885.79167,17
90,41885.83333,9
90,41885.875,11
90,41885.91667,14
90,41885.95833,2
90,41886,4
90,41886.04167,3
90,41886.08333,3
90,41886.125,1
90,41886.16667,6
90,41886.20833,4
90,41886.25,9
90,41886.29167,1
90,41886.33333,5
90,41886.375,13
90,41886.41667,12
90,41886.45833,16
90,41886.5,12
90,41886.54167,9
90,41886.58333,8
